Facility Name,Website,City,State,Facility Type,Sports Offered,Indoor Court Status,Number of Courts,Court Count Notes,Square Footage,Square Footage Notes,Decision Maker First Name,Decision Maker Last Name,Decision Maker Title,Phone,Public Direct Email,Shared Facility Email,Guessed Email 1,Guessed Email 2,Guessed Email 3,Guessed Email 4,Guessed Email 5,Guessed Email 6,Email Domain,Qualification Status,Research Notes,Source URLs,Retrieval Method,Requested URL,Final URL,Failure Reason
The Cambridge School of Weston,https://www.csw.org/,Weston,MA,College / University,basketball,Indoor and outdoor,,,,,,,,(781) 642-8600,,,,,,,,,csw.org,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.csw.org/ | https://www.csw.org/about | https://www.csw.org/about/who-we-are | https://www.csw.org/about/who-we-are/our-history | https://www.csw.org/about/leadership | https://www.csw.org/about/leadership/lises-lens | https://www.csw.org/about/diversity-equity-inclusion-and-belonging,Playwright,https://csw.org,https://www.csw.org/,
The Melrose Messenger,https://themelrosemessenger.org/,,MA,Private Club,pickleball; tennis,Indoor and outdoor,,,,,,,,,,,,,,,,,themelrosemessenger.org,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://themelrosemessenger.org/ | https://themelrosemessenger.org/about.html,Playwright,https://themelrosemessenger.org,https://themelrosemessenger.org/,
The Mill Works,https://millworkswestford.com/,Westford,MA,School,pickleball; tennis; basketball; volleyball; badminton; futsal,Indoor and outdoor,6,"000 SQ. FOOT, FULLY-APPOINTED FITNESS CENTER WITH CLASSES LEAGUES, COURT AND TURF RENTALS 6 BADMINTON COURTS BATTING CAGES TABLE TENNIS PICKLEBALL Hours of Operation Monday: 6:30AM – 9:30 PM Tuesday",,,,,,(978) 692-8222,,info@millworkswestford.com,,,,,,,millworkswestford.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No decision maker found on public pages. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://millworkswestford.com/ | https://millworkswestford.com/programs | https://millworkswestford.com/memberships | https://millworkswestford.com/rentals | https://millworkswestford.com/about-us | https://millworkswestford.com/program-schedule | https://millworkswestford.com/programs/high-school-performance-program,Playwright,https://millworkswestford.com,https://millworkswestford.com/,
The Neighborhood Club,https://theneighborhoodclub.org/,Newton,MA,Racquet / Tennis Club,pickleball; tennis,Indoor and outdoor,,,,,,,,,,membership@theneighborhoodclub.org,,,,,,,theneighborhoodclub.org,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://theneighborhoodclub.org/ | https://theneighborhoodclub.org/about/ | https://theneighborhoodclub.org/login/?redirect_to=https%3A%2F%2Ftheneighborhoodclub.org%2Fcontacts%2F | https://theneighborhoodclub.org/login/?redirect_to=https%3A%2F%2Ftheneighborhoodclub.org%2Fevents%2Frental-rules%2F | https://theneighborhoodclub.org/login/?redirect_to=https%3A%2F%2Ftheneighborhoodclub.org%2Fmember-directory%2F | https://theneighborhoodclub.org/login/?redirect_to=https%3A%2F%2Ftheneighborhoodclub.org%2Fracquets%2F,Playwright,https://theneighborhoodclub.org,https://theneighborhoodclub.org/,
The Official Athletics Site of Suffolk University,https://gosuffolkrams.com/landing/index,Boston,MA,College / University,tennis; basketball; volleyball,Indoor and outdoor,,,,,,,,(617) 573-8379,,,,,,,,,gosuffolkrams.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://gosuffolkrams.com/landing/index | https://gosuffolkrams.com/insideathletics/about_us | https://gosuffolkrams.com/hall_of_fame/about | https://gosuffolkrams.com/insideathletics/directory/index | https://gosuffolkrams.com/insideathletics/Supprt_Ram_Nation/Support_Ram_Nation | https://gosuffolkrams.com/insideathletics/Supprt_Ram_Nation/Coach_Nelson_Club/Coach_Nelson_Club,Playwright,https://gosuffolkrams.com,https://gosuffolkrams.com/landing/index,
The Rashi School - A Reform Jewish Independent School,https://www.rashi.org/,Dedham,MA,School,basketball,Indoor and outdoor,,,,,Adam,Pase,President,(617) 969-4444,,,adam@rashi.org,adam.pase@rashi.org,adampase@rashi.org,apase@rashi.org,a.pase@rashi.org,adamp@rashi.org,rashi.org,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://www.rashi.org/ | https://www.rashi.org/school-leadership/ | https://www.rashi.org/faculty-staff-directory/ | https://www.rashi.org/athletics/ | https://www.rashi.org/multigenerational-programming/ | https://www.rashi.org/student_elections_2026/ | https://www.rashi.org/welcome-to-rashi/,Playwright,https://rashi.org,https://www.rashi.org/,
The Shrewsbury Club,https://shrewsburyclub.com/,Shrewsbury,MA,School,pickleball; tennis; basketball; volleyball; racquetball,Indoor and outdoor,4,"pen to all levels. Indoor Tennis, Pickleball, and Racquetball Courts Tennis – Play on our four indoor tennis courts with peak and off-peak pricing for both members and non-members. Court fee and reservatio",,,Kate,Jenkins,Membership Director,(508) 845-1000,,info@shrewsburyclub.com,kate@shrewsburyclub.com,kate.jenkins@shrewsburyclub.com,katejenkins@shrewsburyclub.com,kjenkins@shrewsburyclub.com,k.jenkins@shrewsburyclub.com,katej@shrewsburyclub.com,shrewsburyclub.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://shrewsburyclub.com/ | https://shrewsburyclub.com/youth-program-menu/ | https://shrewsburyclub.com/contact-us/ | https://shrewsburyclub.com/membership/ | https://shrewsburyclub.com/our-facilities/ | https://shrewsburyclub.com/adult-program-menu/ | https://shrewsburyclub.com/tennis-court-bookings/,Playwright,https://shrewsburyclub.com,https://shrewsburyclub.com/,
The Shrewsbury Club - Discover Central MA,https://www.discovercentralma.org/,Worcester,MA,Private Club,tennis,Indoor and outdoor,,,,,,,,(508) 753-1550,simonkneafsey@hotmail.com,info@discovercentralma.org,,,,,,,discovercentralma.org,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.discovercentralma.org/ | https://www.discovercentralma.org/about-us/ | https://www.discovercentralma.org/contact/ | https://www.discovercentralma.org/membership/,Playwright,https://discovercentralma.org,https://www.discovercentralma.org/,
The Sportsmen's Tennis & Enrichment Center,https://sportsmenstennis.org/,Dorchester,MA,Racquet / Tennis Club,tennis,Indoor and outdoor,14,"ennis & Enrichment Center is a registered 501(c)(3) non-profit organization. Although our 14 tennis courts allow us to generate fee for service revenue to offset 40% of our operating expenses, we",,,,,,(617) 288-9092,,info@sportsmenstennis.org,,,,,,,sportsmenstennis.org,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No decision maker found on public pages. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://sportsmenstennis.org/ | https://sportsmenstennis.org/about/contact/ | https://sportsmenstennis.org/about/ | https://sportsmenstennis.org/about/our-history/ | https://sportsmenstennis.org/about/supporters/ | https://sportsmenstennis.org/membership/,Playwright,https://sportsmenstennis.org,https://sportsmenstennis.org/,
The Thoreau Club,https://thoreauclub.com/,Concord,MA,Private Club,tennis,Indoor and outdoor,7,"rtified professional, scheduled at your convenience. INDOOR COURT ACCESS September – May (7 indoor courts) OUTDOOR COURT ACCESS Mid-April through mid-October (11 outdoor courts. 7 hard courts, an",,,,,,(978) 831-1200,,,,,,,,,thoreauclub.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No decision maker found on public pages. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://thoreauclub.com/ | https://thoreauclub.com/membership/ | https://thoreauclub.com/membership/resources/ | https://thoreauclub.com/membership/benefits/ | https://thoreauclub.com/summer-membership-renewals/ | https://thoreauclub.com/tennis/adult/court-reserve/ | https://thoreauclub.com/tennis/junior/development-program/,Playwright,https://thoreauclub.com,https://thoreauclub.com/,
The Thoreau Club Tennis Academy,https://thethoreauclubtennisacademy.com/,Concord,MA,Racquet / Tennis Club,tennis,Indoor and outdoor,11,"ES - The Thoreau Club Tennis Academy OUR FACILITIES - The Thoreau Club Tennis Academy Our 11 tennis courts, 7 hard surface, and 4 outdoor (only) Nova Grass courts provide plenty of indoor and outd",,,MASSIMO,POLICASTRO,Founder,(978) 831-1200,,,massimo@thethoreauclubtennisacademy.com,massimo.policastro@thethoreauclubtennisacademy.com,massimopolicastro@thethoreauclubtennisacademy.com,mpolicastro@thethoreauclubtennisacademy.com,m.policastro@thethoreauclubtennisacademy.com,massimop@thethoreauclubtennisacademy.com,thethoreauclubtennisacademy.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://thethoreauclubtennisacademy.com/ | https://thethoreauclubtennisacademy.com/staff/ | https://thethoreauclubtennisacademy.com/junior-development-program/ | https://thethoreauclubtennisacademy.com/full-time-program/,Playwright,https://thethoreauclubtennisacademy.com,https://thethoreauclubtennisacademy.com/,
Triangle Lawn Games - Boston | Affordable Yard Game Rentals in Boston,https://www.bostonlawngames.com/,Beverly,MA,Unknown,tennis; basketball; volleyball; handball,Indoor and outdoor,,,,,,,,(617) 941-5296,,support@trianglelawngames.com,,,,,,,trianglelawngames.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.bostonlawngames.com/ | https://www.bostonlawngames.com/contact-us/ | https://www.bostonlawngames.com/lawn-game-rentals-in-boston/ | https://www.bostonlawngames.com/cornhole-tournament-facilitation-in-boston/ | https://www.bostonlawngames.com/about-us/,Playwright,https://bostonlawngames.com,https://www.bostonlawngames.com/,
Trinity College,https://bantamsports.com/,,MA,College / University,tennis; basketball; volleyball; squash,Indoor and outdoor,,,,,,,,(860) 297-2000,,,,,,,,,bantamsports.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://bantamsports.com/ | https://bantamsports.com/staff-directory | https://bantamsports.com/sports/2020/5/28/Information-Faculty-Athletics-Representative.aspx | https://bantamsports.com/sports/2020/5/28/Information-Facultystaffliaisonprogram.aspx | https://bantamsports.com/sports/2020/5/29/trinity-college-athletics-hall-of-fame.aspx | https://bantamsports.com/sports/2021/8/22/event-tickets.aspx | https://bantamsports.com/facilities,Playwright,https://bantamsports.com,https://bantamsports.com/,
