Facility Name,Website,City,State,Facility Type,Sports Offered,Indoor Court Status,Number of Courts,Court Count Notes,Decision Maker First Name,Decision Maker Last Name,Decision Maker Title,Public Direct Email,Shared Facility Email,Guessed Email 1,Guessed Email 2,Guessed Email 3,Guessed Email 4,Guessed Email 5,Guessed Email 6,Email Domain,Qualification Status,Research Notes,Source URLs,Retrieval Method,Requested URL,Final URL,Failure Reason
Utah Court Surfacing,https://utahcourtsurfacing.com/,Layton,UT,Pickleball Club,pickleball; tennis; basketball; volleyball; badminton; futsal,Indoor and outdoor,1,"ameplay. Court Designer Pickleball Court Surfacing for Everyone Whether you’re installing one pickleball court in your backyard or enough pickleball courts in your community to support a tournament, o",,,,jason@utahcourtsurfacing.com,,,,,,,,utahcourtsurfacing.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No decision maker found on public pages.,https://utahcourtsurfacing.com/ | https://utahcourtsurfacing.com/sports-court-estimate-layton-ut/ | https://utahcourtsurfacing.com/court-surfaces-utah-court/ | https://utahcourtsurfacing.com/court-surfaces-utah-court/pickleball-court-surfacing/ | https://utahcourtsurfacing.com/court-surfaces-utah-court/basketball-court-surfacing/ | https://utahcourtsurfacing.com/court-surfaces-utah-court/tennis-court-surfacing/ | https://utahcourtsurfacing.com/court-surfaces-utah-court/multi-use-court-surfacing/,Playwright,https://utahcourtsurfacing.com,https://utahcourtsurfacing.com/,
Utah State University Athletics,https://utahstateaggies.com/,Logan,UT,College / University,tennis; basketball; volleyball,Indoor and outdoor,4,quet Club is the home for Utah State's men's and women's tennis programs. ... Club offers four indoor tennis courts and six outdoor courts ... Facility Rentals · Human Resources · Mission Statement · EADA,,,,,,,,,,,,utahstateaggies.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://utahstateaggies.com/ | https://utahstateaggies.com/index.aspx,Playwright,https://utahstateaggies.com,https://utahstateaggies.com/,
Vacasa,https://www.vacasa.com/,Park City,UT,School,pickleball; tennis; basketball,Indoor and outdoor,,,,,,,info@vacasa.com,,,,,,,vacasa.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.vacasa.com/ | https://www.vacasa.com/property-management | https://www.vacasa.com/explore/pet-friendly-vacation-rentals | https://www.vacasa.com/explore/lake-house-rentals | https://www.vacasa.com/usa/Alabama/Gulf-Shores,Playwright,https://vacasa.com,https://www.vacasa.com/,
Victory Ranch,https://victoryranchutah.com/,Kamas,UT,Indoor Sports Complex,pickleball; tennis; basketball; badminton,Indoor and outdoor,2,"es Up a New Kind of Winter Fun at Victory Ranch Sep 5, 2019 ... Just outside The Barn are two tennis courts and pickleball courts, as well as a paddle tennis pavilion that consists of two heated co",Michael,Bratcher,General Manager,mbratcher@victoryranchutah.com,info@victoryranchutah.com,,,,,,,victoryranchutah.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. Paid access signals present (membership/rental/program).,https://victoryranchutah.com/ | https://victoryranchutah.com/contact/ | https://victoryranchutah.com/amenity/double-barrel-shooting-facility/ | https://victoryranchutah.com/about/ | https://victoryranchutah.com/about/philanthropy/ | https://victoryranchutah.com/about/developers/ | https://victoryranchutah.com/property/7053-e-rising-star-court/,Playwright,https://victoryranchutah.com,https://victoryranchutah.com/,
Wasatch Hills Tennis Center,https://wasatchhills.libertytennis.com/,Salt Lake City,UT,Racquet / Tennis Club,tennis,Indoor and outdoor,4,"m in the local tennis community. Offering ten beautiful outdoor courts, a bubble covering four courts, and three-tier concrete seating capable of fitting hundreds of tennis enthusiasts. Progr",,,,,,,,,,,,wasatchhills.libertytennis.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://wasatchhills.libertytennis.com/ | https://wasatchhills.libertytennis.com/programs?category=&search=&view=grid,Playwright,https://wasatchhills.libertytennis.com,https://wasatchhills.libertytennis.com/,
West Haven Pickleball,https://westhavenpickleball.com/,West Haven,UT,Pickleball Club,pickleball,Indoor and outdoor,,,,,,,,,,,,,,westhavenpickleball.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://westhavenpickleball.com/,Playwright,https://westhavenpickleball.com,https://westhavenpickleball.com/,
Westminster University Athletics,https://westminstergriffins.com/,Salt Lake City,UT,College / University,tennis; basketball; volleyball,Indoor and outdoor,,,,,,,,,,,,,,westminstergriffins.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://westminstergriffins.com/ | https://westminstergriffins.com/sports/2009/5/21/GEN_0521094145 | https://westminstergriffins.com/sports/2018/4/26/athletics-mission-statement.aspx | https://westminstergriffins.com/facilities | https://westminstergriffins.com/sports/2024/2/13/facility-rentals.aspx | https://westminstergriffins.com/staff-directory | https://westminstergriffins.com/sports/2012/5/7/athletics_camps.aspx,Playwright,https://westminstergriffins.com,https://westminstergriffins.com/,
WherePickleball,https://wherepickleball.com/,Lehi,UT,Pickleball Club,pickleball; tennis; basketball; volleyball; badminton; racquetball,Indoor and outdoor,121,"Lynn Haven, AL 1 location • 1 court 1 public Playing Pickleball in Alabama Alabama offers 121 pickleball courts across 55 cities, making it one of the top destinations for pickleball enthusiasts. Wheth",,,,,,,,,,,,wherepickleball.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://wherepickleball.com/ | https://wherepickleball.com/courts | https://wherepickleball.com/submit-court | https://wherepickleball.com/blog/build-pickleball-court-home-diy-guide | https://wherepickleball.com/blog/pickleball-court-surfaces-guide | https://wherepickleball.com/courts/alabama,Playwright,https://wherepickleball.com,https://wherepickleball.com/,
Your Utah Escape,https://www.utahsbestvacationrentals.com/,Salt Lake City,UT,Unknown,pickleball,Indoor and outdoor,,,Privacy,Policy,Owner,,,privacy@utahsbestvacationrentals.com,privacy.policy@utahsbestvacationrentals.com,privacypolicy@utahsbestvacationrentals.com,ppolicy@utahsbestvacationrentals.com,p.policy@utahsbestvacationrentals.com,privacyp@utahsbestvacationrentals.com,utahsbestvacationrentals.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://www.utahsbestvacationrentals.com/ | https://www.utahsbestvacationrentals.com/utah-vacation-rentals | https://www.utahsbestvacationrentals.com/salt-lake-city-house-rentals | https://www.utahsbestvacationrentals.com/salt-lake-city-rentals-with-private-pools | https://www.utahsbestvacationrentals.com/salt-lake-city-rentals-with-private-hot-tubs | https://www.utahsbestvacationrentals.com/downtown-salt-lake-city-rentals | https://www.utahsbestvacationrentals.com/st-george-house-rentals,Playwright,https://utahsbestvacationrentals.com,https://www.utahsbestvacationrentals.com/,
Zermatt Resort,https://zermattresort.com/,Midway,UT,Unknown,tennis; volleyball,Indoor and outdoor,,,,,,,frontdesk@zermattresort.com,,,,,,,zermattresort.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://zermattresort.com/ | https://zermattresort.com/about/contact | https://zermattresort.com/about | https://zermattresort.com/about/community,Playwright,https://zermattresort.com,https://zermattresort.com/,
4Peaks Athletic Center,https://4peaksutah.com/,West Jordan,UT,School,basketball,Unclear,,,,,,,,,,,,,,4peaksutah.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://4peaksutah.com/ | https://4peaksutah.com/facility/ | https://4peaksutah.com/who-we-are/ | https://4peaksutah.com/rentals-group-events/ | https://4peaksutah.com/contact-us/,Playwright,https://4peaksutah.com,https://4peaksutah.com/,
Advantage Tennis - Advantage Tennis Website,https://www.advantagetennisutah.com/,Lehi,UT,Racquet / Tennis Club,pickleball; tennis,Unclear,,,,,,,,,,,,,,advantagetennisutah.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.advantagetennisutah.com/ | https://www.advantagetennisutah.com/adult-programs-ivory-ridge/ | https://www.advantagetennisutah.com/junior-programs-ivoryridge-tennis/ | https://www.advantagetennisutah.com/adult-programs-sunpro-tennis/ | https://www.advantagetennisutah.com/adult-programs-sunpro-pickleball/ | https://www.advantagetennisutah.com/junior-programs-sunpro-tennis/ | https://www.advantagetennisutah.com/junior-programs-camps-sunpro/,Playwright,https://advantagetennisutah.com,https://www.advantagetennisutah.com/,
AmyoSport,https://amyosport.com/,Texas,UT,School,basketball,Unclear,,,,,,,,,,,,,,amyosport.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://amyosport.com/ | https://amyosport.com/tryouts | https://amyosport.com/teams-looking-for-players | https://amyosport.com/parks/directory | https://amyosport.com/leagues | https://amyosport.com/clubs | https://amyosport.com/colleges,Playwright,https://amyosport.com,https://amyosport.com/,
"Apartments in Logan, Utah",https://www.devonshireisyourhome.com/,North Logan,UT,College / University,tennis; basketball,Unclear,,,,,,,,,,,,,,devonshireisyourhome.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.devonshireisyourhome.com/,Playwright,https://devonshireisyourhome.com,https://www.devonshireisyourhome.com/,
Athletic Republic - West Jordan,https://westjordan.athleticrepublic.com/,West Jordan,UT,Health Club,tennis; basketball; volleyball,Unclear,,,,,,westjordan@athleticrepublicteam.com,,,,,,,,athleticrepublicteam.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://westjordan.athleticrepublic.com/ | https://westjordan.athleticrepublic.com/acl-bridge-program/ | https://westjordan.athleticrepublic.com/about-us/ | https://westjordan.athleticrepublic.com/contact/ | https://westjordan.athleticrepublic.com/sports-performance-training-west-jordan-ut/ | https://westjordan.athleticrepublic.com/fitness-training-west-jordan-ut/,Playwright,https://westjordan.athleticrepublic.com,https://westjordan.athleticrepublic.com/,
Ballout,https://www.balloututah.com/,,UT,College / University,basketball,Unclear,,,,,,balloututah@gmail.com,,,,,,,,balloututah.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.balloututah.com/,Playwright,https://balloututah.com,https://www.balloututah.com/,
Basketball League,https://www.netsonfire.org/,George,UT,Private Club,basketball; volleyball,Unclear,,,,,,kaseywinters@netsonfire.org,,,,,,,,netsonfire.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.netsonfire.org/ | https://www.netsonfire.org/about | https://www.netsonfire.org/facilities | https://www.netsonfire.org/staff | https://www.netsonfire.org/contact-us,Playwright,https://netsonfire.org,https://www.netsonfire.org/,
